n,coverage,noncoverage_rate,mean_set_size,median_set_size,p90_set_size,top1_accuracy,singleton_rate,abstain_rate,empty_set_rate,fail_to_abstain_rate,ece_top1,unsafe_n,unsafe_coverage,unsafe_fail_to_abstain_rate,method,alpha,domain,seed,target_coverage,coverage_gap,result_file
154,0.8181818181818182,0.1818181818181817,2.331168831168831,1.0,5.0,0.6948051948051948,0.538961038961039,0.461038961038961,0.0,0.0389610389610389,0.101344755012241,117,0.8547008547008547,0.017094017094017,mondrian_domain,0.2,target_lighting_shift,1,0.8,0.0181818181818181,results/sim_complete/seed1_calib0.25/metrics_by_domain_alpha0.20.csv
80,0.7875,0.2125,1.5125,1.0,3.0,0.7375,0.6,0.4,0.0,0.0625,0.1053578703933793,66,0.8181818181818182,0.0303030303030303,mondrian_domain,0.2,target_occluded,1,0.8,-0.0125,results/sim_complete/seed1_calib0.25/metrics_by_domain_alpha0.20.csv
260,0.4269230769230769,0.573076923076923,1.0,1.0,1.0,0.4269230769230769,1.0,0.0,0.0,0.573076923076923,0.3143126674138691,190,0.4736842105263157,0.5263157894736842,top1_singleton,0.05,target_camera_shift,1,0.95,-0.523076923076923,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
183,0.4918032786885246,0.5081967213114754,1.0,1.0,1.0,0.4918032786885246,1.0,0.0,0.0,0.5081967213114754,0.1392091128835207,144,0.5069444444444444,0.4930555555555556,top1_singleton,0.05,target_lighting_shift,1,0.95,-0.4581967213114754,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
74,0.7027027027027027,0.2972972972972972,1.0,1.0,1.0,0.7027027027027027,1.0,0.0,0.0,0.2972972972972973,0.1686577307471196,62,0.7096774193548387,0.2903225806451613,top1_singleton,0.05,target_occluded,1,0.95,-0.2472972972972972,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
260,0.9615384615384616,0.0384615384615384,14.0,14.0,14.0,0.4269230769230769,0.0,1.0,0.0,0.0,0.3143126674138691,190,0.9789473684210528,0.0,topk_calibrated,0.05,target_camera_shift,1,0.95,0.0115384615384616,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
183,0.9781420765027322,0.0218579234972677,14.0,14.0,14.0,0.4918032786885246,0.0,1.0,0.0,0.0,0.1392091128835207,144,0.9722222222222222,0.0,topk_calibrated,0.05,target_lighting_shift,1,0.95,0.0281420765027322,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
74,0.9864864864864864,0.0135135135135134,14.0,14.0,14.0,0.7027027027027027,0.0,1.0,0.0,0.0,0.1686577307471196,62,1.0,0.0,topk_calibrated,0.05,target_occluded,1,0.95,0.0364864864864865,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
260,0.9307692307692308,0.0692307692307692,11.765384615384615,12.5,15.0,0.4269230769230769,0.0,1.0,0.0,0.0,0.3143126674138691,190,0.9789473684210528,0.0,vanilla_conformal,0.05,target_camera_shift,1,0.95,-0.0192307692307691,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
183,1.0,0.0,14.775956284153006,15.0,16.0,0.4918032786885246,0.0,1.0,0.0,0.0,0.1392091128835207,144,1.0,0.0,vanilla_conformal,0.05,target_lighting_shift,1,0.95,0.05,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
74,0.9864864864864864,0.0135135135135134,8.513513513513514,8.5,13.700000000000005,0.7027027027027027,0.027027027027027,0.972972972972973,0.0,0.0,0.1686577307471196,62,1.0,0.0,vanilla_conformal,0.05,target_occluded,1,0.95,0.0364864864864865,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
260,0.9384615384615383,0.0615384615384615,12.676923076923076,13.0,14.0,0.4269230769230769,0.0,1.0,0.0,0.0,0.3143126674138691,190,0.9789473684210528,0.0,aps_conformal,0.05,target_camera_shift,1,0.95,-0.0115384615384614,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
183,0.9781420765027322,0.0218579234972677,14.120218579234972,14.0,15.0,0.4918032786885246,0.0,1.0,0.0,0.0,0.1392091128835207,144,0.9722222222222222,0.0,aps_conformal,0.05,target_lighting_shift,1,0.95,0.0281420765027322,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
74,0.9864864864864864,0.0135135135135134,10.635135135135137,11.0,13.0,0.7027027027027027,0.0,1.0,0.0,0.0,0.1686577307471196,62,1.0,0.0,aps_conformal,0.05,target_occluded,1,0.95,0.0364864864864865,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
260,0.9307692307692308,0.0692307692307692,12.296153846153846,12.0,15.0,0.4269230769230769,0.0,1.0,0.0,0.0,0.0752977710857743,190,0.9736842105263158,0.0,temperature_conformal,0.05,target_camera_shift,1,0.95,-0.0192307692307691,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
183,0.9726775956284152,0.0273224043715847,13.530054644808745,14.0,15.0,0.4918032786885246,0.0,1.0,0.0,0.0,0.2809031659358247,144,0.9722222222222222,0.0,temperature_conformal,0.05,target_lighting_shift,1,0.95,0.0226775956284153,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
74,0.9864864864864864,0.0135135135135134,10.013513513513514,11.0,13.0,0.7027027027027027,0.0,1.0,0.0,0.0,0.1309684741138896,62,1.0,0.0,temperature_conformal,0.05,target_occluded,1,0.95,0.0364864864864865,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
260,0.4807692307692308,0.5192307692307692,1.0,1.0,1.0,0.4807692307692308,1.0,0.0,0.0,0.5192307692307693,0.2316647531123792,190,0.4947368421052631,0.5052631578947369,prompt_only_top1,0.05,target_camera_shift,1,0.95,-0.4692307692307692,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
183,0.6885245901639344,0.3114754098360656,1.0,1.0,1.0,0.6885245901639344,1.0,0.0,0.0,0.3114754098360656,0.0898107869468018,144,0.7222222222222222,0.2777777777777778,prompt_only_top1,0.05,target_lighting_shift,1,0.95,-0.2614754098360655,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
74,0.7567567567567568,0.2432432432432432,1.0,1.0,1.0,0.7567567567567568,1.0,0.0,0.0,0.2432432432432432,0.1058845003349141,62,0.7903225806451613,0.2096774193548387,prompt_only_top1,0.05,target_occluded,1,0.95,-0.1932432432432431,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
260,0.9115384615384616,0.0884615384615384,9.507692307692308,10.0,14.0,0.4807692307692308,0.0192307692307692,0.9807692307692308,0.0,0.0,0.2316647531123792,190,0.9526315789473684,0.0,coras,0.05,target_camera_shift,1,0.95,-0.0384615384615384,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
183,0.9726775956284152,0.0273224043715847,8.672131147540984,11.0,13.0,0.6885245901639344,0.1530054644808743,0.8469945355191257,0.0,0.0,0.0898107869468018,144,1.0,0.0,coras,0.05,target_lighting_shift,1,0.95,0.0226775956284153,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
74,0.9864864864864864,0.0135135135135134,7.918918918918919,8.0,13.0,0.7567567567567568,0.081081081081081,0.918918918918919,0.0,0.0,0.1058845003349141,62,1.0,0.0,coras,0.05,target_occluded,1,0.95,0.0364864864864865,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
260,0.9230769230769232,0.0769230769230768,10.984615384615385,11.0,13.0,0.4807692307692308,0.0,1.0,0.0,0.0,0.2316647531123792,190,0.9578947368421052,0.0,coras_aps,0.05,target_camera_shift,1,0.95,-0.0269230769230768,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
183,0.9781420765027322,0.0218579234972677,10.300546448087433,12.0,14.0,0.6885245901639344,0.0437158469945355,0.9562841530054644,0.0,0.0,0.0898107869468018,144,1.0,0.0,coras_aps,0.05,target_lighting_shift,1,0.95,0.0281420765027322,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
74,0.9864864864864864,0.0135135135135134,10.175675675675675,11.0,13.0,0.7567567567567568,0.027027027027027,0.972972972972973,0.0,0.0,0.1058845003349141,62,1.0,0.0,coras_aps,0.05,target_occluded,1,0.95,0.0364864864864865,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
260,0.95,0.05,12.28076923076923,13.0,15.0,0.4807692307692308,0.0038461538461538,0.9961538461538462,0.0,0.0,0.2316647531123792,190,0.968421052631579,0.0,mondrian_domain,0.05,target_camera_shift,1,0.95,0.0,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
183,0.918032786885246,0.081967213114754,6.781420765027322,9.0,11.0,0.6885245901639344,0.2459016393442623,0.7540983606557377,0.0,0.0,0.0898107869468018,144,0.9513888888888888,0.0,mondrian_domain,0.05,target_lighting_shift,1,0.95,-0.031967213114754,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
74,0.972972972972973,0.0270270270270269,4.716216216216216,4.0,10.0,0.7567567567567568,0.2027027027027027,0.7972972972972973,0.0,0.0,0.1058845003349141,62,0.9838709677419356,0.0,mondrian_domain,0.05,target_occluded,1,0.95,0.022972972972973,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.05.csv
260,0.4269230769230769,0.573076923076923,1.0,1.0,1.0,0.4269230769230769,1.0,0.0,0.0,0.573076923076923,0.3143126674138691,190,0.4736842105263157,0.5263157894736842,top1_singleton,0.1,target_camera_shift,1,0.9,-0.4730769230769231,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
183,0.4918032786885246,0.5081967213114754,1.0,1.0,1.0,0.4918032786885246,1.0,0.0,0.0,0.5081967213114754,0.1392091128835207,144,0.5069444444444444,0.4930555555555556,top1_singleton,0.1,target_lighting_shift,1,0.9,-0.4081967213114754,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
74,0.7027027027027027,0.2972972972972972,1.0,1.0,1.0,0.7027027027027027,1.0,0.0,0.0,0.2972972972972973,0.1686577307471196,62,0.7096774193548387,0.2903225806451613,top1_singleton,0.1,target_occluded,1,0.9,-0.1972972972972972,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
260,0.9230769230769232,0.0769230769230768,12.0,12.0,12.0,0.4269230769230769,0.0,1.0,0.0,0.0,0.3143126674138691,190,0.968421052631579,0.0,topk_calibrated,0.1,target_camera_shift,1,0.9,0.0230769230769231,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
183,0.8907103825136612,0.1092896174863388,12.0,12.0,12.0,0.4918032786885246,0.0,1.0,0.0,0.0,0.1392091128835207,144,0.8888888888888888,0.0,topk_calibrated,0.1,target_lighting_shift,1,0.9,-0.0092896174863388,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
74,0.9864864864864864,0.0135135135135134,12.0,12.0,12.0,0.7027027027027027,0.0,1.0,0.0,0.0,0.1686577307471196,62,1.0,0.0,topk_calibrated,0.1,target_occluded,1,0.9,0.0864864864864864,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
260,0.8653846153846154,0.1346153846153845,8.023076923076923,9.0,13.0,0.4269230769230769,0.0346153846153846,0.9653846153846154,0.0,0.0038461538461538,0.3143126674138691,190,0.9,0.0,vanilla_conformal,0.1,target_camera_shift,1,0.9,-0.0346153846153846,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
183,0.912568306010929,0.087431693989071,11.71584699453552,12.0,13.0,0.4918032786885246,0.0054644808743169,0.994535519125683,0.0,0.0,0.1392091128835207,144,0.9236111111111112,0.0,vanilla_conformal,0.1,target_lighting_shift,1,0.9,0.0125683060109289,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
74,0.972972972972973,0.0270270270270269,5.256756756756757,5.0,10.0,0.7027027027027027,0.1891891891891892,0.8108108108108109,0.0,0.0,0.1686577307471196,62,0.9838709677419356,0.0,vanilla_conformal,0.1,target_occluded,1,0.9,0.072972972972973,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
260,0.8961538461538462,0.1038461538461538,9.615384615384617,10.0,13.0,0.4269230769230769,0.0038461538461538,0.9961538461538462,0.0,0.0,0.3143126674138691,190,0.9421052631578948,0.0,aps_conformal,0.1,target_camera_shift,1,0.9,-0.0038461538461538,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
183,0.9453551912568308,0.0546448087431693,12.05464480874317,12.0,13.0,0.4918032786885246,0.0054644808743169,0.994535519125683,0.0,0.0,0.1392091128835207,144,0.9513888888888888,0.0,aps_conformal,0.1,target_lighting_shift,1,0.9,0.0453551912568306,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
74,0.972972972972973,0.0270270270270269,6.72972972972973,7.0,11.0,0.7027027027027027,0.081081081081081,0.918918918918919,0.0,0.0,0.1686577307471196,62,0.9838709677419356,0.0,aps_conformal,0.1,target_occluded,1,0.9,0.072972972972973,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
260,0.8961538461538462,0.1038461538461538,9.75,10.0,13.0,0.4269230769230769,0.0,1.0,0.0,0.0,0.0721395631835225,190,0.9421052631578948,0.0,temperature_conformal,0.1,target_camera_shift,1,0.9,-0.0038461538461538,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
183,0.8797814207650273,0.1202185792349727,11.617486338797814,12.0,13.0,0.4918032786885246,0.0,1.0,0.0,0.0,0.2810678995462624,144,0.8958333333333334,0.0,temperature_conformal,0.1,target_lighting_shift,1,0.9,-0.0202185792349727,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
74,0.972972972972973,0.0270270270270269,7.297297297297297,7.5,11.0,0.7027027027027027,0.0135135135135135,0.9864864864864864,0.0,0.0,0.1313568035517261,62,0.9838709677419356,0.0,temperature_conformal,0.1,target_occluded,1,0.9,0.072972972972973,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
260,0.4807692307692308,0.5192307692307692,1.0,1.0,1.0,0.4807692307692308,1.0,0.0,0.0,0.5192307692307693,0.2316647531123792,190,0.4947368421052631,0.5052631578947369,prompt_only_top1,0.1,target_camera_shift,1,0.9,-0.4192307692307692,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
183,0.6885245901639344,0.3114754098360656,1.0,1.0,1.0,0.6885245901639344,1.0,0.0,0.0,0.3114754098360656,0.0898107869468018,144,0.7222222222222222,0.2777777777777778,prompt_only_top1,0.1,target_lighting_shift,1,0.9,-0.2114754098360656,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
74,0.7567567567567568,0.2432432432432432,1.0,1.0,1.0,0.7567567567567568,1.0,0.0,0.0,0.2432432432432432,0.1058845003349141,62,0.7903225806451613,0.2096774193548387,prompt_only_top1,0.1,target_occluded,1,0.9,-0.1432432432432432,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
260,0.8653846153846154,0.1346153846153845,6.992307692307692,7.0,11.0,0.4807692307692308,0.073076923076923,0.926923076923077,0.0,0.0153846153846153,0.2316647531123792,190,0.9157894736842104,0.0157894736842105,coras,0.1,target_camera_shift,1,0.9,-0.0346153846153846,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
183,0.9234972677595628,0.0765027322404371,6.978142076502732,9.0,11.0,0.6885245901639344,0.2459016393442623,0.7540983606557377,0.0,0.0,0.0898107869468018,144,0.9583333333333334,0.0,coras,0.1,target_lighting_shift,1,0.9,0.0234972677595628,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
74,0.972972972972973,0.0270270270270269,5.54054054054054,5.0,11.0,0.7567567567567568,0.1756756756756756,0.8243243243243243,0.0,0.0,0.1058845003349141,62,0.9838709677419356,0.0,coras,0.1,target_occluded,1,0.9,0.072972972972973,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
260,0.8961538461538462,0.1038461538461538,9.253846153846156,10.0,12.0,0.4807692307692308,0.0346153846153846,0.9653846153846154,0.0,0.0,0.2316647531123792,190,0.9421052631578948,0.0,coras_aps,0.1,target_camera_shift,1,0.9,-0.0038461538461538,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
183,0.9617486338797814,0.0382513661202186,8.519125683060109,10.0,12.0,0.6885245901639344,0.1420765027322404,0.8579234972677595,0.0,0.0,0.0898107869468018,144,0.9930555555555556,0.0,coras_aps,0.1,target_lighting_shift,1,0.9,0.0617486338797813,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
74,0.9864864864864864,0.0135135135135134,8.243243243243244,9.0,12.0,0.7567567567567568,0.0675675675675675,0.9324324324324323,0.0,0.0,0.1058845003349141,62,1.0,0.0,coras_aps,0.1,target_occluded,1,0.9,0.0864864864864864,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
260,0.8961538461538462,0.1038461538461538,9.057692307692308,10.0,13.0,0.4807692307692308,0.0346153846153846,0.9653846153846154,0.0,0.0076923076923076,0.2316647531123792,190,0.9473684210526316,0.0105263157894736,mondrian_domain,0.1,target_camera_shift,1,0.9,-0.0038461538461538,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
183,0.8360655737704918,0.1639344262295081,4.109289617486339,3.0,9.0,0.6885245901639344,0.3715846994535519,0.6284153005464481,0.0,0.0109289617486338,0.0898107869468018,144,0.8611111111111112,0.0,mondrian_domain,0.1,target_lighting_shift,1,0.9,-0.0639344262295081,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
74,0.9594594594594594,0.0405405405405405,3.135135135135135,2.0,7.0,0.7567567567567568,0.3918918918918919,0.6081081081081081,0.0,0.0135135135135135,0.1058845003349141,62,0.9838709677419356,0.0,mondrian_domain,0.1,target_occluded,1,0.9,0.0594594594594594,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.10.csv
260,0.4269230769230769,0.573076923076923,1.0,1.0,1.0,0.4269230769230769,1.0,0.0,0.0,0.573076923076923,0.3143126674138691,190,0.4736842105263157,0.5263157894736842,top1_singleton,0.2,target_camera_shift,1,0.8,-0.3730769230769231,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.20.csv
183,0.4918032786885246,0.5081967213114754,1.0,1.0,1.0,0.4918032786885246,1.0,0.0,0.0,0.5081967213114754,0.1392091128835207,144,0.5069444444444444,0.4930555555555556,top1_singleton,0.2,target_lighting_shift,1,0.8,-0.3081967213114754,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.20.csv
74,0.7027027027027027,0.2972972972972972,1.0,1.0,1.0,0.7027027027027027,1.0,0.0,0.0,0.2972972972972973,0.1686577307471196,62,0.7096774193548387,0.2903225806451613,top1_singleton,0.2,target_occluded,1,0.8,-0.0972972972972973,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.20.csv
260,0.823076923076923,0.1769230769230769,7.0,7.0,7.0,0.4269230769230769,0.0,1.0,0.0,0.0,0.3143126674138691,190,0.8631578947368421,0.0,topk_calibrated,0.2,target_camera_shift,1,0.8,0.0230769230769229,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.20.csv
183,0.7431693989071039,0.2568306010928961,7.0,7.0,7.0,0.4918032786885246,0.0,1.0,0.0,0.0,0.1392091128835207,144,0.7430555555555556,0.0,topk_calibrated,0.2,target_lighting_shift,1,0.8,-0.0568306010928961,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.20.csv
74,0.9594594594594594,0.0405405405405405,7.0,7.0,7.0,0.7027027027027027,0.0,1.0,0.0,0.0,0.1686577307471196,62,0.967741935483871,0.0,topk_calibrated,0.2,target_occluded,1,0.8,0.1594594594594593,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.20.csv
260,0.75,0.25,4.403846153846154,4.0,8.0,0.4269230769230769,0.1461538461538461,0.8538461538461538,0.0,0.0384615384615384,0.3143126674138691,190,0.7789473684210526,0.0157894736842105,vanilla_conformal,0.2,target_camera_shift,1,0.8,-0.05,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.20.csv
183,0.8032786885245902,0.1967213114754098,9.344262295081966,11.0,11.0,0.4918032786885246,0.0273224043715847,0.9726775956284152,0.0,0.0,0.1392091128835207,144,0.8125,0.0,vanilla_conformal,0.2,target_lighting_shift,1,0.8,0.0032786885245901,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.20.csv
74,0.918918918918919,0.081081081081081,2.8513513513513513,2.0,6.0,0.7027027027027027,0.4189189189189189,0.581081081081081,0.0,0.027027027027027,0.1686577307471196,62,0.935483870967742,0.0,vanilla_conformal,0.2,target_occluded,1,0.8,0.1189189189189189,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.20.csv
260,0.8653846153846154,0.1346153846153845,7.634615384615385,8.0,11.0,0.4269230769230769,0.0423076923076923,0.9576923076923076,0.0,0.0076923076923076,0.3143126674138691,190,0.9052631578947368,0.0,aps_conformal,0.2,target_camera_shift,1,0.8,0.0653846153846153,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.20.csv
183,0.8306010928961749,0.1693989071038251,10.562841530054644,11.0,12.0,0.4918032786885246,0.0054644808743169,0.994535519125683,0.0,0.0,0.1392091128835207,144,0.8402777777777778,0.0,aps_conformal,0.2,target_lighting_shift,1,0.8,0.0306010928961748,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.20.csv
74,0.9594594594594594,0.0405405405405405,4.864864864864865,5.0,9.0,0.7027027027027027,0.2432432432432432,0.7567567567567568,0.0,0.027027027027027,0.1686577307471196,62,0.9838709677419356,0.0,aps_conformal,0.2,target_occluded,1,0.8,0.1594594594594593,results/sim_complete/seed1_calib0.40/metrics_by_domain_alpha0.20.csv
